,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,productDisplayName,sum
12974,27499,Women,Apparel,Innerwear,Camisoles,Burgundy,Winter,Casual,Jockey Women Burgundy Camisole,Casual Burgundy Camisoles Winter
12975,10029,Women,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,Sports,Nike Women As Script Mas Navy Blue Sweatshirts,Sports Navy Blue Sweatshirts Fall
12976,40759,Women,Footwear,Flip Flops,Flip Flops,White,Winter,Casual,Roxy Women White Flip Flops,Casual White Flip Flops Winter
12977,38643,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Nike Men Cricket White Polo T-shirt,Casual White Tshirts Summer
12978,32379,Women,Apparel,Dress,Dresses,Off White,Summer,Casual,Arrow Woman Printed Multi Coloured Dress,Casual Off White Dresses Summer
12979,4930,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,Gini and Jony Girl's Vanida Blue Dungree Infant Kidswear,Casual Blue Skirts Summer
12980,10815,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Wrangler Men Rain Light Denim Blue Shirts,Casual Blue Shirts Fall
12981,14489,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,Casual,Flying Machine Men Casual Blue Casual Shoes,Casual Blue Casual Shoes Fall
12982,59674,Women,Apparel,Saree,Sarees,Blue,Fall,Ethnic,FNF Grey Wedding Collection One Minute Saree,Ethnic Blue Sarees Fall
12983,33099,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Catwalk Women Brown Flats,Casual Brown Heels Winter
12984,45825,Women,Footwear,Shoes,Heels,Black,Summer,Casual,Senorita Women Black Flats,Casual Black Heels Summer
12985,52892,Women,Apparel,Saree,Sarees,Purple,Fall,Ethnic,FNF Purple Printed Sari,Ethnic Purple Sarees Fall
12986,59446,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,Arrow Sport Men Navy Blue Check Slim Fit Shirt,Casual Navy Blue Shirts Fall
12987,15769,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,Casual,Facit Men Fusion Brie Navy Blue Briefs,Casual Navy Blue Briefs Summer
12988,3927,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Wrangler Men's True Rider White T-shirt,Casual White Tshirts Summer
12989,6469,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,Casual,Numero Uno Men's Brown Beige Shoe,Casual Beige Casual Shoes Summer
12990,9421,Men,Apparel,Topwear,Shirts,Maroon,Fall,Formal,John Miller Men Maroon Striped Shirt,Formal Maroon Shirts Fall
12991,17802,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual,Chhota Bheem Kids Girl On The Move Pink Tshirt,Casual Pink Tshirts Fall
12992,43914,Women,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,Femella Women Blue Shorts,Casual Blue Shorts Summer
12993,47588,Women,Footwear,Shoes,Flats,Brown,Winter,Ethnic,Portia Women Silver Flats,Ethnic Brown Flats Winter
12994,35994,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,Flying Machine Women Washed Blue Capris,Casual Blue Capris Summer
12995,19362,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Redtape Men Comfort Brown Sandals,Casual Brown Sandals Summer
12996,8735,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,Indigo Nation Men Checks Shirt Blue Shirts,Casual Navy Blue Shirts Fall
12997,34846,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,Sports,ADIDAS Men Ambition VII Stripes Navy Blue Sports Shoes,Sports Navy Blue Sports Shoes Summer
12998,5816,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,ADIDAS Women's Street Red T-shirt,Casual Red Tshirts Summer
12999,39765,Women,Apparel,Bottomwear,Trousers,Olive,Summer,Casual,Arrow Woman Olive Trousers,Casual Olive Trousers Summer
13000,59680,Women,Apparel,Innerwear,Briefs,Pink,Summer,Casual,Avirate Pink Brief,Casual Pink Briefs Summer
13001,11933,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,Skechers Women Sports Grey Sports Shoes,Sports Grey Sports Shoes Fall
13002,44903,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Puma Men Blue Graphic T-shirt,Casual Blue Tshirts Summer
13003,57528,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Provogue Men Black Shoes,Casual Black Casual Shoes Fall
13004,58560,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,Casual,Puma Women Navy Blue Jeans,Casual Navy Blue Jeans Fall
13005,33851,Men,Footwear,Shoes,Casual Shoes,Green,Summer,Casual,Puma Men Bolt Lite Green Shoes,Casual Green Casual Shoes Summer
13006,16118,Men,Footwear,Sandal,Sandals,Blue,Fall,Casual,Numero Uno Men Casual Blue Slipper,Casual Blue Sandals Fall
13007,34248,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Proline Men Grey T-shirt with Printed Detail,Casual Grey Tshirts Summer
13008,2801,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,iD Men Casual Leather Black Sandal,Casual Black Sandals Fall
13009,28617,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,Nike Men Pique Polo Black T-shirt,Sports Black Tshirts Summer
13010,49620,Women,Footwear,Shoes,Heels,White,Winter,Casual,Catwalk Women Brown Heels,Casual White Heels Winter
13011,16924,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual,Spykar Men Check Brown Shirts,Casual Brown Shirts Fall
13012,19150,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,United Colors of Benetton Men Grey Polo Tshirt,Casual Grey Tshirts Summer
13013,11759,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,Lee Women Solid Grey Tops,Casual Grey Tops Summer
13014,39133,Women,Apparel,Bottomwear,Leggings,Blue,Fall,Casual,Aneri Women Blue Leggings,Casual Blue Leggings Fall
13015,37895,Women,Apparel,Bottomwear,Tights,Multi,Summer,Casual,Happy Socks Women Striped Tights,Casual Multi Tights Summer
13016,45489,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Casual,Fila Men Navy Blue Track Pants,Casual Navy Blue Track Pants Fall
13017,57970,Women,Apparel,Saree,Sarees,Green,Fall,Ethnic,Prafful Green Printed Sari,Ethnic Green Sarees Fall
13018,13832,Men,Apparel,Topwear,Shirts,Black,Winter,Casual,Genesis Black Casual Shirt,Casual Black Shirts Winter
13019,22749,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,BIBA Women Printed Blue Kurta,Ethnic Blue Kurtas Fall
13020,8163,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,Highlander Men Red Checked Halden Slim Fit Shirt,Casual Red Shirts Summer
13021,7917,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Proline Men Red & White Striped Polo T-shirt,Casual Red Tshirts Fall
13022,19534,Men,Apparel,Topwear,Sweaters,Blue,Summer,Casual,United Colors of Benetton Men Solid Blue Sweater,Casual Blue Sweaters Summer
13023,30882,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Fabindia Women Printed Green Kurta,Ethnic Green Kurtas Summer
13024,28041,Men,Apparel,Innerwear,Briefs,Black,Summer,Casual,Jockey ELANCE Men Black Brief 1008,Casual Black Briefs Summer
13025,7319,Men,Footwear,Sandal,Sandals,Black,Winter,Casual,Red Tape Men Black Floater,Casual Black Sandals Winter
13026,31950,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports,Nike Men Lunarglide Grey Sports Shoes,Sports Grey Sports Shoes Summer
13027,50967,Women,Apparel,Innerwear,Bra,Red,Summer,Casual,Enamor Glitzies Red Lift Bra DB05,Casual Red Bra Summer
13028,27009,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,Casual,Jealous 21 Women Washed Blue Jeggings,Casual Blue Jeggings Summer
13029,46802,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Men White Air Quick Sports Shoes,Sports White Sports Shoes Summer
13030,19706,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,United Colors of Benetton Men Navy Blue Check Shirt,Casual Navy Blue Shirts Fall
13031,8351,Boys,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Doodle Boy's Original Royal Classic Grey Melange Kidswear,Casual Grey Tshirts Fall
13032,39301,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,Red Chief Men Brown Shoes,Casual Brown Casual Shoes Winter
13033,44769,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Globalite Men White Macross Shoes,Casual White Casual Shoes Summer
13034,14019,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Nike Men Stripes White Tshirts,Casual White Tshirts Fall
13035,58336,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,Casual,Lotto Men Blue Flip Flops,Casual Blue Flip Flops Summer
13036,3918,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Casual,Urban Yoga Men Grey  Bottom Yoga Pants,Casual Grey Track Pants Summer
13037,51614,Women,Apparel,Bottomwear,Leggings,White,Fall,Casual,Kraus Jeans Women White Leggings,Casual White Leggings Fall
13038,7584,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports,Nike Men's Lunargli Chlor Blue Black Unargli Shoe,Sports Blue Sports Shoes Summer
13039,34283,Women,Apparel,Topwear,Dupatta,Red,Summer,Ethnic,Fabindia Women Red Dupatta,Ethnic Red Dupatta Summer
13040,18875,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,Franco Leone Men Formal Brown Shoes,Formal Brown Formal Shoes Summer
13041,6456,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Lotto Men's Basketball White Red Shoe,Sports White Sports Shoes Summer
13042,23234,Women,Apparel,Topwear,Kurtas,Rust,Fall,Ethnic,Aneri Women Sahiba Rust Kurta,Ethnic Rust Kurtas Fall
13043,17001,Women,Footwear,Shoes,Flats,Purple,Winter,Casual,Rocia Women Purple Heels,Casual Purple Flats Winter
13044,3124,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Inkfruit Men's Soccer Power Blue T-shirt,Casual Blue Tshirts Summer
13045,42203,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Sepia Women Pink Top,Casual Pink Tops Summer
13046,1673,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,Reebok Mens Lagoon Black T-shirt,Sports Black Tshirts Fall
13047,41486,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Locomotive Men Blue T-shirt,Casual Navy Blue Tshirts Summer
13048,32174,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Men Ambition VII Stripes White Sports Shoes,Sports White Sports Shoes Summer
13049,14684,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Basics Men Black Striped Polo T-shirt,Casual Black Tshirts Fall
13050,53143,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,Catwalk Women Golden Heels,Casual Gold Heels Winter
13051,4301,Unisex,Apparel,Topwear,Tshirts,White,Summer,Casual,Tantra Kid's Unisex Moustaches White Kidswear,Casual White Tshirts Summer
13052,52091,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,Myntra Women Green T-shirt,Casual Green Tshirts Summer
13053,15756,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,Casual,Facit Men Regular White Innerwear Vest,Casual White Innerwear Vests Summer
13054,32948,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,ADIDAS Neo Men Jogger Plus White Shoes,Casual White Casual Shoes Summer
13055,10016,Women,Apparel,Dress,Dresses,Pink,Summer,Casual,Palm Tree Girl's Cr Blossom Drs Pink Dresses,Casual Pink Dresses Summer
13056,37634,Girls,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Madagascar3 Girls Pink Printed T-Shirt,Casual Pink Tshirts Summer
13057,20683,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,Buckaroo Men Nieves Brown Casual Shoes,Casual Brown Casual Shoes Winter
13058,15564,Women,Footwear,Shoes,Heels,Blue,Winter,Casual,Catwalk Women Casual Blue Flats,Casual Blue Heels Winter
13059,4133,Men,Footwear,Shoes,Casual Shoes,White,Winter,Casual,Skechers Men's Sparta White Shoe,Casual White Casual Shoes Winter
13060,51426,Men,Apparel,Topwear,Shirts,White,Summer,Casual,Myntra Men Red Check Shirt,Casual White Shirts Summer
13061,17233,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,U.S. Polo Assn. Men Stripes Navy Blue  Polo Tshirt,Casual Navy Blue Tshirts Fall
13062,47543,Women,Footwear,Shoes,Flats,Beige,Winter,Casual,Portia Women Beige Flats,Casual Beige Flats Winter
13063,6664,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports,Nike Men's Lunarglide 2 Grey White Blue Shoe,Sports Grey Sports Shoes Summer
13064,42031,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports,ADIDAS Men Blue Response Sports Shoes,Sports Blue Sports Shoes Summer
13065,30411,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Deni Yo Men Slim Fit Washed Blue Jeans,Casual Blue Jeans Summer
13066,25795,Men,Apparel,Topwear,Suspenders,Black,Summer,Formal,Arrow Men Black Suspenders,Formal Black Suspenders Summer
13067,56267,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,Casual,SDL by Sweet Dreams Men Grey & Blue Pyjama Set,Casual Navy Blue Night suits Summer
13068,10472,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,Flying Machine Men HS Purple Tshirts,Casual Purple Tshirts Fall
13069,40302,Unisex,Footwear,Sandal,Sandals,Silver,Winter,Casual,Warner Bros Kids Unisex blue navy sandals,Casual Silver Sandals Winter
13070,15100,Women,Apparel,Topwear,Kurtas,Beige,Fall,Ethnic,Mother Earth Women Printed Beige Kurtas,Ethnic Beige Kurtas Fall
13071,4557,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Men's Sweet Classic White Shoe,Sports White Sports Shoes Summer
13072,37250,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,Casual,United Colors of Benetton Men Navy Blue Shoes,Casual Navy Blue Casual Shoes Summer
13073,5485,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Men Air Fligh Showup White Shoe,Sports White Sports Shoes Summer
13074,17657,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Catwalk Women Pumps Black Heels,Casual Black Heels Winter
13075,30849,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,Ethnic,Fabindia Women Navy Blue Printed Kurta,Ethnic Navy Blue Kurtas Summer
13076,50190,Women,Apparel,Innerwear,Camisoles,White,Winter,Casual,Hanes Women White Camisole,Casual White Camisoles Winter
13077,6200,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,UCB Men's Small Square Print White T-shirt,Casual White Tshirts Summer
13078,51042,Women,Apparel,Innerwear,Briefs,Charcoal,Summer,Casual,Enamor Women Grey Briefs,Casual Charcoal Briefs Summer
13079,29158,Women,Apparel,Dress,Dresses,Green,Summer,Casual,United Colors of Benetton Women Green Dress,Casual Green Dresses Summer
13080,43587,Boys,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,Gini and Jony Boys Blue Shirts,Casual Navy Blue Shirts Fall
13081,9248,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,Mark Taylor Men Purple Striped Shirt,Formal Purple Shirts Fall
13082,54530,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,F Sports Men White Colt Shoes,Casual White Casual Shoes Fall
13083,3772,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Status Quo Men's Purple Polo T-shirt,Casual Purple Tshirts Summer
13084,6032,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,UCB Women's Photographic Print Navy T-shirt,Casual Navy Blue Tshirts Summer
13085,23650,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Disney Men Navy Blue Printed T-shirt,Casual Navy Blue Tshirts Summer
13086,8994,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Puma Men Manilla Hi Black Casual Shoes,Casual Black Casual Shoes Fall
13087,22782,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,BIBA Women Printed Green Kurta,Ethnic Green Kurtas Summer
13088,54702,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,Shree Women Brown and White Printed Kurta,Ethnic Brown Kurtas Fall
13089,2492,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,Puma Men's Limeade Yellow T-shirt,Casual Yellow Tshirts Fall
13090,30247,Men,Footwear,Flip Flops,Flip Flops,Coffee Brown,Summer,Casual,Numero Uno Men Coffee Brown Flip Flop,Casual Coffee Brown Flip Flops Summer
13091,3540,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Myntra Men's I work for money Black T-shirt,Casual Black Tshirts Summer
13092,42667,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Alma Women Blue Kurta,Ethnic Blue Kurtas Summer
13093,12117,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Aurelia Women Solid Blue Kurtas,Ethnic Blue Kurtas Fall
13094,26322,Men,Apparel,Bottomwear,Tracksuits,Charcoal,Fall,Sports,Proline Men Charcoal Grey Tracksuit,Sports Charcoal Tracksuits Fall
13095,32510,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,Franco Leone Men Brown Shoes,Casual Brown Casual Shoes Summer
13096,40130,Boys,Apparel,Topwear,Shirts,White,Summer,Casual,Gini and Jony Boys Core White Shirt,Casual White Shirts Summer
13097,57187,Women,Apparel,Topwear,Tunics,Purple,Summer,Casual,Elle Women Purple Tunic,Casual Purple Tunics Summer
13098,10640,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Sports,Nike Men Nike Elite Black Casual Shoes,Sports Black Casual Shoes Fall
13099,56869,Women,Footwear,Shoes,Heels,Black,Winter,Casual,HM Women Black Flats,Casual Black Heels Winter
13100,4765,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,ADIDAS Men Black T-shirt,Sports Black Tshirts Summer
13101,21107,Men,Footwear,Shoes,Formal Shoes,Black,Spring,Formal,Clarks Men Aston Mind Black Formal Shoe,Formal Black Formal Shoes Spring
13102,15332,Men,Apparel,Bottomwear,Track Pants,Off White,Fall,Sports,Nike Men Solid Off-White Track Pants,Sports Off White Track Pants Fall
13103,53527,Women,Apparel,Innerwear,Briefs,Maroon,Summer,Casual,Amante Women Maroon Lace Briefs PCFR21,Casual Maroon Briefs Summer
13104,25761,Men,Apparel,Topwear,Suspenders,Black,Summer,Formal,Lino Perros Men Black Suspenders,Formal Black Suspenders Summer
13105,56293,Women,Apparel,Innerwear,Bra,Purple,Summer,Casual,Biara Women Purple  Bra,Casual Purple Bra Summer
13106,11554,Women,Apparel,Topwear,Kurtis,Pink,Summer,Ethnic,W Women Printed Pink Kurtis,Ethnic Pink Kurtis Summer
13107,10486,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Flying Machine Men Black Polo Tshirts,Casual Black Tshirts Fall
13108,5471,Men,Footwear,Shoes,Sports Shoes,Red,Summer,Sports,Nike Men's Air Force Red Shoe,Sports Red Sports Shoes Summer
13109,44756,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,Globalite Men Grey Max Shoes,Casual Grey Casual Shoes Summer
13110,14026,Men,Apparel,Topwear,Tshirts,Grey,Fall,Sports,Nike Men Solid Grey Tshirts,Sports Grey Tshirts Fall
13111,20213,Women,Apparel,Topwear,Sweatshirts,Brown,Fall,Casual,Wrangler Women American Brown Sweatshirt,Casual Brown Sweatshirts Fall
13112,50164,Women,Footwear,Shoes,Heels,White,Winter,Casual,Rocia Women White Wedges,Casual White Heels Winter
13113,7326,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,Formal,Red Tape Men Dark Brown Formal Shoes,Formal Brown Formal Shoes Winter
13114,46001,Women,Apparel,Saree,Sarees,Green,Summer,Ethnic,Fabindia Green Printed Kota Saree,Ethnic Green Sarees Summer
13115,22544,Women,Footwear,Shoes,Heels,Orange,Winter,Casual,Catwalk Women Orange Flats,Casual Orange Heels Winter
13116,43573,Girls,Apparel,Topwear,Tops,White,Summer,Casual,Gini and Jony Girls Knits White Top,Casual White Tops Summer
13117,50958,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,Lee Womens Blue Jeans,Casual Blue Jeans Winter
13118,27036,Men,Apparel,Topwear,Shirts,Green,Summer,Formal,Arrow Men Green Shirt,Formal Green Shirts Summer
13119,13203,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,ASICS Men Gel Cumulus Running Grey Sports Shoes,Sports Grey Sports Shoes Fall
13120,31153,Boys,Apparel,Topwear,Tshirts,Black,Summer,Casual,Gini and Jony Boys Printed Black T-shirt,Casual Black Tshirts Summer
13121,3786,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Basics Men Navy & Green Striped Polo T-shirt,Casual Blue Tshirts Summer
13122,34613,Men,Apparel,Innerwear,Briefs,White,Summer,Casual,Hanes Men ComfortSoft Pack of 2 Waistband Hip Briefs,Casual White Briefs Summer
13123,50356,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,Aurelia Women Black Kurta,Ethnic Black Kurtas Summer
13124,17491,Unisex,Footwear,Flip Flops,Flip Flops,Red,Fall,Casual,Warner Bros Kids Unisex TJ Cheese Flops Red Slipper,Casual Red Flip Flops Fall
13125,16543,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Basics Men Red Slim Fit Striped Shirt,Casual Red Shirts Fall
13126,8960,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,Provogue Men Night Black Shoe,Formal Black Formal Shoes Summer
13127,22776,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,BIBA Women Printed Pink Kurta,Ethnic Pink Kurtas Summer
13128,27204,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Doodle Kids Boy Washed Blue Jeans,Casual Blue Jeans Summer
13129,13031,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Inc 5 Women Casual Brown Heels,Casual Brown Heels Winter
13130,31361,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Locomotive Men Printed Grey T-shirt,Casual Grey Tshirts Summer
13131,42693,Women,Footwear,Shoes,Flats,Black,Winter,Casual,Rocia Women Black & Silver Sandals,Casual Black Flats Winter
13132,7928,Men,Apparel,Topwear,Tshirts,Olive,Fall,Casual,Proline Men Olive Green Polo T-shirt,Casual Olive Tshirts Fall
13133,55624,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,Numero Uno Men Black Formal Shoes,Formal Black Formal Shoes Summer
13134,11766,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Lee Men Printed White Tshirts,Casual White Tshirts Fall
13135,57173,Women,Apparel,Topwear,Tops,Red,Summer,Casual,Elle Women Red Top,Casual Red Tops Summer
13136,24481,Men,Footwear,Sandal,Sandals,Grey,Winter,Casual,Red Tape Men Grey Casual Sandals,Casual Grey Sandals Winter
13137,4791,Men,Apparel,Topwear,Tshirts,Brown,Summer,Sports,ADIDAS Men's Sky Ball Green T-shirt,Sports Brown Tshirts Summer
